uid,label,chi,squarederr 
sim_230_32,1,397453.01805691485,107709767.89342405
sim_230_33,0,282299.1386138613,28512213.0
sim_230_34,0,6.88853631323504,1673.9143241161137
sim_230_35,0,8.668108932358049,823.4703485740139
sim_230_36,0,63206.61249096681,19025190.35978101
sim_230_37,0,455578.4671816209,46013425.18534368
sim_230_38,0,846668.1379666661,63500110.34749998
sim_230_39,0,437566.3128345711,131707460.16320595
sim_230_40,0,11.3151629118058,2670.378447186168
sim_230_41,0,288607.7679002939,86870938.13798854
sim_230_42,0,99068.9957405283,27739318.807347946
sim_230_43,0,474589.1910520395,142851346.50666392
sim_230_44,0,3.361495131502559,349.59549367626596
sim_230_45,0,540666.3057116547,101645265.47379108
sim_230_46,0,107810.63155618838,23179285.784580506
sim_230_47,0,21370.44617930264,6432504.299970099
sim_230_48,0,15897.762343674061,4785226.465445894
sim_230_49,0,493648.1919044346,131804067.238484
sim_230_50,0,373718.48895976075,29150042.138861343
sim_230_51,0,707193.6536352041,42431619.218112275
sim_230_52,0,308559.2094722043,53689302.44816359
sim_230_53,0,9998.73319996086,3009618.693188217
sim_230_54,0,97632.14572099295,29387275.862018865
sim_230_55,0,83337.82812095433,25084686.26440726
sim_230_56,0,2.0540264085113167,180.75432394899588
sim_230_57,0,1624.0602849560169,342676.72012571915
sim_230_58,0,298338.9759443299,24463796.02743504
sim_230_59,0,137838.37651306496,41489351.33043255
sim_230_60,0,580767.5324511711,158549536.35916963
sim_230_61,0,12.991286070240442,2585.265927977847
sim_230_62,0,122509.44805279656,36875343.86389177
sim_230_63,0,501561.6447871305,150970055.08092627
sim_230_64,0,403953.27752852667,95736926.77426064
sim_230_65,0,6.039936956754339,1431.4650587507779
sim_230_66,0,8646.8100117531,1530485.372080299
sim_231_0,1,217891.18841929614,63842118.206853844
sim_231_1,1,7547.5461379764565,2196335.926151152
sim_231_2,1,7653.188546018373,1614822.7832098764
sim_231_3,1,64539.23925847409,11939759.262817714
sim_231_4,1,1512290.7708361524,455199522.02168226
sim_231_5,1,6.57999999999998,26.31999999999992
sim_231_6,1,11649.750865051901,279594.0207612457
sim_231_7,1,14136725.27474275,4255154307.6975675
sim_231_8,1,40626.932480819014,12228706.67672652
sim_231_9,1,19073.849273679567,5741228.6313775545
sim_231_10,1,36438.14440867876,2987927.841511658
sim_231_11,1,3071.4832028193064,856943.8135865846
sim_231_12,1,9943494.592881942,636383653.9444443
sim_231_13,1,807196.8351164181,39552644.92070449
sim_231_14,1,182071.6016972752,37142606.74624416
sim_231_15,1,2607.937486028807,784989.1832946717
sim_231_16,1,128655.16715543329,28818757.442817084
sim_231_17,1,6779.66262871508,1200000.2852825697
sim_231_18,1,1876490.0511945982,564823505.4095746
sim_231_19,1,3485869.202222895,1049246629.8690914
sim_231_20,1,5572530.033864482,1415422628.6015797
sim_231_21,1,79268622.30386405,11969561967.883476
sim_231_22,1,2148103.706521739,49406385.25
sim_231_23,1,386200.35264470614,72219465.94456002
sim_231_24,1,1741258.6666666667,31342656.0
sim_231_25,1,527390.2711118356,112861518.01793274
sim_231_26,1,28181.937343358382,591820.6842105262
sim_231_27,1,33683.373154677225,10138695.319557844
sim_231_28,1,178875.97777557885,53841669.310449235
sim_231_29,1,1252138.8897899988,376893805.8267895
sim_231_30,1,311108.794259759,93643747.07218747
sim_231_31,1,3122043.382189142,159224212.49164626
sim_231_32,1,3705829563.333333,155644841660.0
sim_231_33,1,73570135.79262623,22144610873.580498
sim_231_34,1,548336.5110272533,165049289.81920323
sim_231_35,1,10162174.8812525,2073083675.77551
sim_231_36,1,1675.097751003483,380247.1894777908
sim_231_37,0,7.76298287172008,1358.522002551014
sim_231_38,0,1193008.8418972332,27439203.36363636
sim_231_39,0,29.59321924954681,8907.558994113586
sim_231_40,0,82872.56478405317,24944642.0
sim_231_41,0,146081.04640018105,43970394.96645456
sim_231_42,0,20614.083662541594,2082022.4499167004
sim_231_43,0,15299.073333333348,4589722.0
sim_231_44,0,10.516291116291107,1419.6993006992993
sim_231_45,0,2.660117197708926,167.58738345566246
sim_231_46,0,41893.419722926854,12609919.33660098
sim_231_47,0,273671.16205208213,42966372.44217687
sim_231_48,0,18383.583365457038,5533458.593002566
sim_231_49,0,7810.996592195651,2351109.9742508912
sim_231_50,0,113579.01503684807,4543160.601473922
sim_231_51,0,558302.0585365852,114451922.0
sim_231_52,0,351223.14465966163,105718166.54255813
sim_231_53,0,41139.45880963242,12382977.10169936
sim_231_54,0,48364.06481638838,14557583.509732896
sim_231_55,0,383.17078661347466,114568.06519742886
sim_231_56,0,128115.02183592675,37153356.33241875
sim_231_57,0,201995.80737390465,50902943.458223976
sim_231_58,0,441338.27244490973,132842820.00591776
sim_231_59,0,911756.5110363612,123998885.50094517
sim_231_60,0,64797.76684364168,19504127.819936134
sim_231_61,0,211929.32077238415,36663772.49362245
sim_231_62,0,8146.609821602998,2452129.556302502
sim_231_63,0,536664.0249846091,93379540.34732203
sim_231_64,0,35932.37439782268,10815644.693744628
sim_231_65,0,160491.9648582201,48308081.4223242
sim_231_66,0,541913.317958576,145774682.5308571
sim_231_67,0,14701.397435469202,4425120.628076228
sim_231_68,0,0.6875,11.0
sim_231_69,0,373306.0010317571,111245188.30746359
sim_231_70,0,159060.88136619722,47877325.29122538
sim_231_71,0,866583.7641150006,107456386.75026011
sim_231_72,0,119843.98445427768,36073039.32073756
sim_231_73,0,1002478.0952380955,21052040.0
sim_231_74,0,132456.62152264436,29537826.59954968
sim_231_75,0,286265.207241991,62119549.97151208
sim_231_76,0,182178.74754739404,47366474.36232246
sim_231_77,0,6.131778425655995,214.61224489795993
sim_232_0,1,86110.86201788783,23077711.02079396
sim_232_1,1,6262957.669667626,1885150258.5699563
sim_232_2,1,132332.22291876757,31362736.83174791
sim_232_3,1,1462042.1929060097,440074700.06470925
sim_232_4,1,3935255.781438716,975943433.7968013
sim_232_5,1,280319.2424325829,28312243.485690873
sim_232_6,1,690308.8152840006,169125659.7445802
sim_232_7,1,78214.5,469287.0
sim_232_8,1,498.32326983092435,149995.30421910845
sim_232_9,1,780301.1654384275,143575414.44067055
sim_232_10,1,1470.5491863212415,295580.38645056955
sim_232_11,1,275960.0975778547,2759600.975778547
sim_232_12,1,273.6679487179484,17788.416666666646
sim_232_13,1,1071196056.8888888,9640764512.0
sim_232_14,1,1484.3162374291112,111323.71780718329
sim_232_15,1,1493799.7934580252,56764392.151405
sim_232_16,1,4234167.412787308,1274484391.2489796
sim_232_17,1,266425.04612057563,65540561.34566154
sim_232_18,1,74865.41209089998,22534489.03936088
sim_232_19,1,198132.57777106605,59637905.90909092
sim_232_20,1,207419.4080975244,62433241.83735489
sim_232_21,1,8338401.105502959,208460027.63757396
sim_232_22,1,7635.408119314364,1611071.1131753307
sim_232_23,1,482.43795620437993,66094.0
sim_232_24,1,62175.12773585748,7087964.561887756
sim_232_25,1,181609.31627395315,23427601.79933994
sim_232_26,1,2840067.0,25560603.0
sim_232_27,1,11.84375,94.75
sim_232_28,1,97001.79216402363,29197539.44137109
sim_232_29,1,677620052.1034849,89445846877.65999
sim_232_30,1,291683184.20833325,7000396421.0
sim_232_31,1,3494591.818722503,118816121.83656514
sim_232_32,1,2569820.374757605,773515932.8020395
sim_232_33,1,195744279.9045848,58919028251.28
sim_232_34,1,40222.864338166015,10256830.406232325
sim_232_35,1,227045.46599333713,16801364.48350695
sim_232_36,0,38457.783371861195,11575792.794930225
sim_232_37,0,985587.5831924484,82789356.9881657
sim_232_38,0,510150.89836027543,153555420.406443
sim_232_39,0,415082.21944807784,124939748.05387144
sim_232_40,0,22234.449645201126,6692569.343205541
sim_232_41,0,394304.48172757484,118685649.0
sim_232_42,0,259848.93870113936,78214530.54904296
sim_232_43,0,45623.367943578094,13732633.751017021
sim_232_44,0,61433.68606051731,15419855.201189842
sim_232_45,0,391249.0142943751,117765953.30260679
sim_232_46,0,156316.00903169607,30950569.788275793
sim_232_47,0,29736.400838640173,8950656.652430698
sim_232_48,0,12.978436227502641,1635.2829646653329
sim_232_49,0,922611.2510869645,119016851.39021847
sim_232_50,0,253315.20648616445,76247877.15233555
sim_232_51,0,761121.7272727278,92095729.0
sim_232_52,0,603225.4026551845,50067708.42038032
sim_232_53,0,257868.4847755031,77618413.91742644
sim_232_54,0,624919.4468062706,111235661.53151608
sim_232_55,0,740065.2338892837,185016308.4723209
sim_232_56,0,88294.44619308248,26576628.3041178
sim_232_57,0,0.5277777777777747,4.2222222222221975
sim_232_58,0,296320.64876061166,61634694.942207225
sim_232_59,0,103518.52527736773,31159076.10848768
sim_232_60,0,623307.9882055641,140244297.34625185
sim_232_61,0,567381.001903144,166810014.55952448
sim_232_62,0,1183031.2644788546,79263094.7200833
sim_232_63,0,1036189.240021482,39375191.12081632
sim_232_64,0,647689.5311748825,171637725.7613438
sim_232_65,0,166337.84108453614,16134770.585200004
sim_233_0,1,363010.2919935654,109266097.89006329
sim_233_1,1,2195.6400473408094,660887.6542495833
sim_233_2,1,13932777.626734918,2438236084.678611
sim_233_3,1,4782.181221223455,1439436.5475882608
sim_233_4,1,18535.946610731084,5579319.929830053
sim_233_5,1,5530.544287783482,602829.3273683991
sim_233_6,1,nan,nan
sim_233_7,1,633200.6576576576,23428424.333333332
sim_233_8,1,1328102.1141017284,166012764.26271603
sim_233_9,1,114062.97842782392,5132834.0292520765
sim_233_10,1,27394.953637443952,5588570.542038561
sim_233_11,1,105685.41641539871,31811310.341035012
sim_233_12,1,93111.62194228251,18063654.656802807
sim_233_13,1,2358.319293148237,709854.1072376212
sim_233_14,1,4945611.277719977,553908463.1046374
sim_233_15,1,48.80720075041397,2049.902431517386
sim_233_16,1,15020.185185185186,405545.0
sim_233_17,1,22086.44505502569,5013623.027490833
sim_233_18,1,402100.4751923075,41818449.41999999
sim_233_19,1,397584.45000000007,15903378.0
sim_233_20,1,92501.32806837605,6012586.324444445
sim_233_21,1,4740.244875179248,1426813.7074289538
sim_233_22,1,32390510.07499999,1133667852.625
sim_233_23,1,3387975.2411616156,74535455.30555554
sim_233_24,1,575195.6486234248,144374107.80447957
sim_233_25,1,4386297.811568817,530742035.1998271
sim_233_26,1,3297.9699946989913,761831.0687754666
sim_233_27,1,187572.11300172468,56459206.01351916
sim_233_28,1,599857.8810897435,124770439.2666666
sim_233_29,1,506118.7133582672,25812054.381271623
sim_233_30,1,12431559.257075379,3741899336.379692
sim_233_31,1,56402293.5755241,9983205962.867767
sim_233_32,1,5240.313215263407,1577334.2777942857
sim_233_33,0,98411.80704194885,29621953.91962662
sim_233_34,0,7.799452346587405,1723.6789685958163
sim_233_35,0,266420.4799203173,80192564.45601559
sim_233_36,0,2778.3835774819586,836293.4568220694
sim_233_37,0,376606.20665975165,113358468.20458542
sim_233_38,0,27404.39291043468,8248722.2660408355
sim_233_39,0,282215.66186926124,84946914.22264762
sim_233_40,0,431900.62908204406,130002089.35369532
sim_233_41,0,757774.0331689026,91690658.01343729
sim_233_42,0,11.897626892185306,1249.250823679457
sim_233_43,0,717345.566511296,86798813.54786679
sim_233_44,0,16274.957040943495,4898762.069323995
sim_233_45,0,619702.6215343607,148728629.16824648
sim_233_46,0,128343.18068576245,35422717.86927043
sim_233_47,0,28356.866915548042,8535416.941579955
sim_233_48,0,79201.81312647673,22651718.55417233
sim_233_49,0,14133.591493741038,4254211.039616051
sim_233_50,0,151845.2742957742,20802802.578521065
sim_233_51,0,759628.7555810425,123819487.15971
sim_233_52,0,4.061881658433028,552.4159055468918
sim_233_53,0,4.98393309067444,588.1041046995839
sim_233_54,0,720380.7142400257,104455203.56480381
sim_233_55,0,356097.0728579157,107185218.93023257
sim_233_56,0,134384.53604382934,40449745.349192575
sim_233_57,0,6.3505118256365165,1003.3808684505702
sim_233_58,0,47957.082495954935,10838300.644085815
sim_233_59,0,57843.13999191044,17410785.137565024
sim_233_60,0,537764.9035021269,70447202.35877864
sim_233_61,0,336057.4492638619,55113421.67927332
sim_234_0,1,161032.47512841102,48470775.01365168
sim_234_1,1,20394.338426081787,5955146.820415882
sim_234_2,1,235956.95448297463,6842751.680006265
sim_234_3,1,8583.662642221263,1999993.3956375553
sim_234_4,1,3655.8734605063987,1100417.911612427
sim_234_5,1,50236.82422646477,1557341.5510204078
sim_234_6,1,8148941.416241874,2452831366.288802
sim_234_7,1,13875.942435242689,2650305.0051313546
sim_234_8,1,4740.539516952922,1223059.1953738548
sim_234_9,1,450342.9963437499,18013719.853750005
sim_234_10,1,33459.5012235745,5487358.20066622
sim_234_11,1,7306.854241032131,1658655.9127142946
sim_234_12,1,313287.4913472607,94299534.89552563
sim_234_13,1,1429337.6586691998,334465012.1285928
sim_234_14,1,17166.574617918264,5167138.959993401
sim_234_15,1,2956171.1239093,144852385.0715557
sim_234_16,1,3231.122271681234,972567.8037760514
sim_234_17,1,608.3575203040399,119238.07397959182
sim_234_18,1,38950468.01809423,9153359984.252148
sim_234_19,1,385890.65325495583,22381657.888787445
sim_234_20,1,36.015688893285926,756.3294667590046
sim_234_21,1,47209.55693639692,10905407.6523077
sim_234_22,1,1856.3273544126516,542047.5874884942
sim_234_23,1,27736.63772858908,1525515.075072399
sim_234_24,1,23153.35969198386,1898575.4947426778
sim_234_25,1,558155.2510870976,59722611.86631948
sim_234_26,1,30551.526722700317,5285414.123027156
sim_234_27,1,3667.0,22002.0
sim_234_28,1,1224.8722663342091,247424.19779951024
sim_234_29,1,19284.37416457144,5804596.623536002
sim_234_30,1,54935.478224812025,8514999.124845862
sim_234_31,1,2734802.4540276616,727457452.771358
sim_234_32,1,43029.56027284887,11531922.153123504
sim_234_33,1,22863518.87666667,3429527831.5
sim_234_34,1,9122.440708949052,1933957.4302971994
sim_234_35,1,65597.6928722555,4329447.729568864
sim_234_36,1,1153040.8330327193,285954126.5921142
sim_234_37,0,7.817383431416959,390.86917157084804
sim_234_38,0,81640.79241173493,24573878.515932187
sim_234_39,0,558910.968844703,168232201.6222555
sim_234_40,0,179699.3491709682,29111294.565696876
sim_234_41,0,64491.43874186627,19411923.061301753
sim_234_42,0,1.8415461863336882,272.5488355773857
sim_234_43,0,25618.677413772544,7711221.901545534
sim_234_44,0,1930.2133322598136,580994.2130102041
sim_234_45,0,46141.669272913074,13888642.45114682
sim_234_46,0,77717.90740740737,1865229.7777777766
sim_234_47,0,8.089696391719722,671.4448005127366
sim_234_48,0,389958.5540151629,48744819.251895376
sim_234_49,0,664097.4787485253,187275489.00708392
sim_234_50,0,99382.90356258767,22559919.108707402
sim_234_51,0,369203.80724914634,109284326.9457474
sim_234_52,0,4.579083286477603,393.80116263707373
sim_234_53,0,1.6559442601748084,94.38882282996408
sim_234_54,0,10.442719402131202,2286.9555490667326
sim_234_55,0,413879.0636178977,124577598.14898703
sim_234_56,0,264230.8924712015,79533498.63383162
sim_234_57,0,745677.2912990395,137950298.8903222
sim_234_58,0,40707.631529411774,6716759.202352937
sim_234_59,0,296995.5978725029,89395674.95962334
sim_234_60,0,331633.5569623145,61683841.59499053
sim_234_61,0,135394.3551645054,40753700.90451611
sim_234_62,0,10240.666666666666,1597544.0
sim_234_63,0,49.18678435783334,7378.01765367501
sim_234_64,0,51.872470025410365,15146.761247419814
sim_234_65,0,110685.16414607946,4206036.23755102
sim_234_66,0,229117.558139535,68964385.0
sim_234_67,0,61.23856296502434,12370.189718934918
sim_234_68,0,78757.48230468424,23706002.173709966
sim_234_69,0,682962.5500162885,145471023.15346935
sim_234_70,0,167721.84461692377,50484275.22969402
sim_235_0,1,386.32142857142856,21634.0
sim_235_1,1,45599464.88308353,13223844816.094236
sim_235_2,1,998.0250078641083,32934.825259515565
sim_235_3,1,19692.46579860232,4883731.518053368
sim_235_4,1,86512.83801749273,3027949.3306122464
sim_235_5,1,2080871.471436256,341262921.3155459
sim_235_6,1,161816.80403282598,48706858.01388063
sim_235_7,1,154228.3222599635,46422725.00024902
sim_235_8,1,54453.54684247817,12959944.14850981
sim_235_9,1,48736.1193083696,14669571.911819274
sim_235_10,1,15874.053312828511,4778090.047161381
sim_235_11,1,12082734.000211917,1884906504.033058
sim_235_12,1,1164153.1513835548,350410098.5664504
sim_235_13,1,795.1443281611387,37371.78342357353
sim_235_14,1,692575.5325320064,142670559.70159343
sim_235_15,1,20372.330113937303,2913243.2062930353
sim_235_16,1,67921.89401196764,17116317.291015852
sim_235_17,1,84293.68751526774,24613756.75445814
